Date.16,year,month,day,USD/CUR3 (Price)
2013-04-21,2013.0,4.0,21.0,92.112
2013-04-14,2013.0,4.0,14.0,92.564
2013-04-07,2013.0,4.0,7.0,92.876
2013-03-31,2013.0,3.0,31.0,92.89
2013-03-24,2013.0,3.0,24.0,92.65
2013-03-17,2013.0,3.0,17.0,92.72999999999999
2013-03-10,2013.0,3.0,10.0,92.432
2013-03-03,2013.0,3.0,3.0,92.368
2013-02-24,2013.0,2.0,24.0,92.31
2013-02-17,2013.0,2.0,17.0,92.24199999999999
2013-02-10,2013.0,2.0,10.0,92.22999999999999
2013-02-03,2013.0,2.0,3.0,92.452
2013-01-27,2013.0,1.0,27.0,92.24000000000001
2013-01-20,2013.0,1.0,20.0,91.622
2013-01-13,2013.0,1.0,13.0,90.938
2013-01-06,2013.0,1.0,6.0,90.894
2012-12-30,2012.0,12.0,30.0,91.03399999999999
2012-12-23,2012.0,12.0,23.0,91.08
2012-12-16,2012.0,12.0,16.0,91.13
2012-12-09,2012.0,12.0,9.0,91.12
2012-12-02,2012.0,12.0,2.0,91.13
2012-11-25,2012.0,11.0,25.0,91.13
2012-11-18,2012.0,11.0,18.0,91.27000000000001
2012-11-11,2012.0,11.0,11.0,91.33
2012-11-04,2012.0,11.0,4.0,91.044
2012-10-28,2012.0,10.0,28.0,91.426
2012-10-21,2012.0,10.0,21.0,91.47999999999999
2012-10-14,2012.0,10.0,14.0,91.46600000000001
2012-10-07,2012.0,10.0,7.0,91.45
2012-09-30,2012.0,9.0,30.0,91.494
2012-09-23,2012.0,9.0,23.0,91.636
2012-09-16,2012.0,9.0,16.0,91.59
2012-09-09,2012.0,9.0,9.0,91.71600000000001
2012-09-02,2012.0,9.0,2.0,92.39
2012-08-26,2012.0,8.0,26.0,92.774
2012-08-19,2012.0,8.0,19.0,92.908
2012-08-12,2012.0,8.0,12.0,93.0
2012-08-05,2012.0,8.0,5.0,92.914
2012-07-29,2012.0,7.0,29.0,92.94
2012-07-22,2012.0,7.0,22.0,93.066
2012-07-15,2012.0,7.0,15.0,92.93
2012-07-08,2012.0,7.0,8.0,92.87
2012-07-01,2012.0,7.0,1.0,92.86
2012-06-24,2012.0,6.0,24.0,92.588
2012-06-17,2012.0,6.0,17.0,92.9
2012-06-10,2012.0,6.0,10.0,92.78399999999999
2012-06-03,2012.0,6.0,3.0,92.932
2012-05-27,2012.0,5.0,27.0,92.94
2012-05-20,2012.0,5.0,20.0,92.25
2012-05-13,2012.0,5.0,13.0,92.104
2012-05-06,2012.0,5.0,6.0,91.77000000000001
2012-04-29,2012.0,4.0,29.0,91.47
2012-04-22,2012.0,4.0,22.0,91.414
2012-04-15,2012.0,4.0,15.0,91.99000000000001
2012-04-08,2012.0,4.0,8.0,92.036
2012-04-01,2012.0,4.0,1.0,92.078
2012-03-25,2012.0,3.0,25.0,92.03999999999999
2012-03-18,2012.0,3.0,18.0,92.13
2012-03-11,2012.0,3.0,11.0,92.02600000000001
2012-03-04,2012.0,3.0,4.0,91.85
2012-02-26,2012.0,2.0,26.0,91.874
2012-02-19,2012.0,2.0,19.0,92.09
2012-02-12,2012.0,2.0,12.0,92.1
2012-02-05,2012.0,2.0,5.0,92.15
2012-01-29,2012.0,1.0,29.0,91.94
2012-01-22,2012.0,1.0,22.0,92.38
2012-01-15,2012.0,1.0,15.0,92.96000000000001
2012-01-08,2012.0,1.0,8.0,92.96000000000001
2012-01-01,2012.0,1.0,1.0,93.46000000000001
2011-12-25,2011.0,12.0,25.0,93.57
2011-12-18,2011.0,12.0,18.0,93.57
2011-12-11,2011.0,12.0,11.0,93.71000000000001
2011-12-04,2011.0,12.0,4.0,93.42
2011-11-27,2011.0,11.0,27.0,93.3
2011-11-20,2011.0,11.0,20.0,93.88
2011-11-13,2011.0,11.0,13.0,93.5
2011-11-06,2011.0,11.0,6.0,93.36
2011-10-30,2011.0,10.0,30.0,93.05
2011-10-23,2011.0,10.0,23.0,92.72999999999999
2011-10-16,2011.0,10.0,16.0,93.57
2011-10-09,2011.0,10.0,9.0,93.57
2011-10-02,2011.0,10.0,2.0,93.97
2011-09-25,2011.0,9.0,25.0,93.93
2011-09-18,2011.0,9.0,18.0,93.8
2011-09-11,2011.0,9.0,11.0,92.12
2011-09-04,2011.0,9.0,4.0,91.42
2011-08-28,2011.0,8.0,28.0,90.96000000000001
2011-08-21,2011.0,8.0,21.0,91.08
2011-08-14,2011.0,8.0,14.0,91.00999999999999
2011-08-07,2011.0,8.0,7.0,90.976
2011-07-31,2011.0,7.0,31.0,91.036
2011-07-24,2011.0,7.0,24.0,90.75999999999999
2011-07-17,2011.0,7.0,17.0,90.64
2011-07-10,2011.0,7.0,10.0,90.78
2011-07-03,2011.0,7.0,3.0,90.53
2011-06-26,2011.0,6.0,26.0,90.5
2011-06-19,2011.0,6.0,19.0,90.78
2011-06-12,2011.0,6.0,12.0,90.98400000000001
2011-06-05,2011.0,6.0,5.0,90.56
2011-05-29,2011.0,5.0,29.0,90.33
2011-05-22,2011.0,5.0,22.0,90.756
2011-05-15,2011.0,5.0,15.0,90.63
2011-05-08,2011.0,5.0,8.0,90.28
2011-05-01,2011.0,5.0,1.0,90.22
2011-04-24,2011.0,4.0,24.0,90.37
2011-04-17,2011.0,4.0,17.0,90.80799999999999
2011-04-10,2011.0,4.0,10.0,90.97999999999999
2011-04-03,2011.0,4.0,3.0,90.85
2011-03-27,2011.0,3.0,27.0,91.5
2011-03-20,2011.0,3.0,20.0,91.87
2011-03-13,2011.0,3.0,13.0,92.19
2011-03-06,2011.0,3.0,6.0,92.14
2011-02-27,2011.0,2.0,27.0,91.78
2011-02-20,2011.0,2.0,20.0,92.494
2011-02-13,2011.0,2.0,13.0,91.8
2011-02-06,2011.0,2.0,6.0,91.63
2011-01-30,2011.0,1.0,30.0,91.06
2011-01-23,2011.0,1.0,23.0,91.156
2011-01-16,2011.0,1.0,16.0,91.19
2011-01-09,2011.0,1.0,9.0,91.41
2011-01-02,2011.0,1.0,2.0,91.72
2010-12-26,2010.0,12.0,26.0,91.34
2010-12-19,2010.0,12.0,19.0,92.22
2010-12-12,2010.0,12.0,12.0,92.83
2010-12-05,2010.0,12.0,5.0,93.39
2010-11-28,2010.0,11.0,28.0,93.53999999999999
2010-11-21,2010.0,11.0,21.0,93.92
2010-11-14,2010.0,11.0,14.0,93.64
2010-11-07,2010.0,11.0,7.0,93.45
2010-10-31,2010.0,10.0,31.0,93.38
2010-10-24,2010.0,10.0,24.0,94.21000000000001
2010-10-17,2010.0,10.0,17.0,94.686
2010-10-10,2010.0,10.0,10.0,94.33
2010-10-03,2010.0,10.0,3.0,94.71000000000001
2010-09-26,2010.0,9.0,26.0,95.6
2010-09-19,2010.0,9.0,19.0,95.76599999999999
2010-09-12,2010.0,9.0,12.0,96.35
2010-09-05,2010.0,9.0,5.0,96.6
2010-08-29,2010.0,8.0,29.0,96.83
2010-08-22,2010.0,8.0,22.0,97.064
2010-08-15,2010.0,8.0,15.0,96.906
2010-08-08,2010.0,8.0,8.0,96.876
2010-08-01,2010.0,8.0,1.0,96.41
2010-07-25,2010.0,7.0,25.0,96.97399999999999
2010-07-18,2010.0,7.0,18.0,97.29
2010-07-11,2010.0,7.0,11.0,97.254
2010-07-04,2010.0,7.0,4.0,97.11
2010-06-27,2010.0,6.0,27.0,97.504
2010-06-20,2010.0,6.0,20.0,97.15
2010-06-13,2010.0,6.0,13.0,97.35
2010-06-06,2010.0,6.0,6.0,97.82
2010-05-30,2010.0,5.0,30.0,97.526
2010-05-23,2010.0,5.0,23.0,97.05
2010-05-16,2010.0,5.0,16.0,97.31
2010-05-09,2010.0,5.0,9.0,96.56
2010-05-02,2010.0,5.0,2.0,96.56
2010-04-25,2010.0,4.0,25.0,95.65
2010-04-18,2010.0,4.0,18.0,95.71000000000001
2010-04-11,2010.0,4.0,11.0,95.89
2010-04-04,2010.0,4.0,4.0,96.1
2010-03-28,2010.0,3.0,28.0,96.51599999999999
2010-03-21,2010.0,3.0,21.0,96.686
2010-03-14,2010.0,3.0,14.0,96.5
2010-03-07,2010.0,3.0,7.0,96.50399999999999
2010-02-28,2010.0,2.0,28.0,96.75999999999999
2010-02-21,2010.0,2.0,21.0,97.26
2010-02-14,2010.0,2.0,14.0,97.12
2010-02-07,2010.0,2.0,7.0,97.22
2010-01-31,2010.0,1.0,31.0,97.23
2010-01-24,2010.0,1.0,24.0,96.93
2010-01-17,2010.0,1.0,17.0,96.99000000000001
2010-01-10,2010.0,1.0,10.0,96.61
2010-01-03,2010.0,1.0,3.0,96.674
2009-12-27,2009.0,12.0,27.0,96.99000000000001
2009-12-20,2009.0,12.0,20.0,97.58
2009-12-13,2009.0,12.0,13.0,97.796
2009-12-06,2009.0,12.0,6.0,97.354
2009-11-29,2009.0,11.0,29.0,97.4
2009-11-22,2009.0,11.0,22.0,97.64
2009-11-15,2009.0,11.0,15.0,97.77
2009-11-08,2009.0,11.0,8.0,97.36
2009-11-01,2009.0,11.0,1.0,98.03
2009-10-25,2009.0,10.0,25.0,98.29
2009-10-18,2009.0,10.0,18.0,97.78
2009-10-11,2009.0,10.0,11.0,97.63
2009-10-04,2009.0,10.0,4.0,97.61
2009-09-27,2009.0,9.0,27.0,97.59
2009-09-20,2009.0,9.0,20.0,97.8
2009-09-13,2009.0,9.0,13.0,97.83
2009-09-06,2009.0,9.0,6.0,98.28
2009-08-30,2009.0,8.0,30.0,98.71
2009-08-23,2009.0,8.0,23.0,98.79
2009-08-16,2009.0,8.0,16.0,98.73
2009-08-09,2009.0,8.0,9.0,98.87
2009-08-02,2009.0,8.0,2.0,98.504
2009-07-26,2009.0,7.0,26.0,98.62
2009-07-19,2009.0,7.0,19.0,98.66
2009-07-12,2009.0,7.0,12.0,98.7
2009-07-05,2009.0,7.0,5.0,99.1
2009-06-28,2009.0,6.0,28.0,98.758
2009-06-21,2009.0,6.0,21.0,98.94
2009-06-14,2009.0,6.0,14.0,98.79
2009-06-07,2009.0,6.0,7.0,98.57
2009-05-31,2009.0,5.0,31.0,98.33
2009-05-24,2009.0,5.0,24.0,98.19
2009-05-17,2009.0,5.0,17.0,98.19
2009-05-10,2009.0,5.0,10.0,98.844
2009-05-03,2009.0,5.0,3.0,99.05
2009-04-26,2009.0,4.0,26.0,99.296
2009-04-19,2009.0,4.0,19.0,100.4
2009-04-12,2009.0,4.0,12.0,100.622
2009-04-05,2009.0,4.0,5.0,100.568
2009-03-29,2009.0,3.0,29.0,99.67
2009-03-22,2009.0,3.0,22.0,100.906
2009-03-15,2009.0,3.0,15.0,100.62
2009-03-08,2009.0,3.0,8.0,102.0
2009-03-01,2009.0,3.0,1.0,102.35
2009-02-22,2009.0,2.0,22.0,102.99
2009-02-15,2009.0,2.0,15.0,102.62
2009-02-08,2009.0,2.0,8.0,101.086
2009-02-01,2009.0,2.0,1.0,100.24
2009-01-25,2009.0,1.0,25.0,100.5
2009-01-18,2009.0,1.0,18.0,100.29
2009-01-11,2009.0,1.0,11.0,99.71
2009-01-04,2009.0,1.0,4.0,99.44
2008-12-28,2008.0,12.0,28.0,98.59
2008-12-21,2008.0,12.0,21.0,99.014
2008-12-14,2008.0,12.0,14.0,98.03
2008-12-07,2008.0,12.0,7.0,99.53
2008-11-30,2008.0,11.0,30.0,100.06
2008-11-23,2008.0,11.0,23.0,99.59
2008-11-16,2008.0,11.0,16.0,99.78
2008-11-09,2008.0,11.0,9.0,99.11
2008-11-02,2008.0,11.0,2.0,98.62
2008-10-26,2008.0,10.0,26.0,98.97
2008-10-19,2008.0,10.0,19.0,99.82
2008-10-12,2008.0,10.0,12.0,98.15
2008-10-05,2008.0,10.0,5.0,97.89
2008-09-28,2008.0,9.0,28.0,97.32
2008-09-21,2008.0,9.0,21.0,97.3
2008-09-14,2008.0,9.0,14.0,97.322
2008-09-07,2008.0,9.0,7.0,96.85
2008-08-31,2008.0,8.0,31.0,96.67
2008-08-24,2008.0,8.0,24.0,96.11
2008-08-17,2008.0,8.0,17.0,95.78999999999999
2008-08-10,2008.0,8.0,10.0,95.75
2008-08-03,2008.0,8.0,3.0,95.53
2008-07-27,2008.0,7.0,27.0,94.418
2008-07-20,2008.0,7.0,20.0,93.806
2008-07-13,2008.0,7.0,13.0,93.712
2008-07-06,2008.0,7.0,6.0,93.774
2008-06-29,2008.0,6.0,29.0,93.794
2008-06-22,2008.0,6.0,22.0,93.75399999999999
2008-06-15,2008.0,6.0,15.0,93.71000000000001
2008-06-08,2008.0,6.0,8.0,93.89
2008-06-01,2008.0,6.0,1.0,93.65
2008-05-25,2008.0,5.0,25.0,93.826
2008-05-18,2008.0,5.0,18.0,93.99000000000001
2008-05-11,2008.0,5.0,11.0,94.31
2008-05-04,2008.0,5.0,4.0,94.29599999999999
2008-04-27,2008.0,4.0,27.0,93.9
2008-04-20,2008.0,4.0,20.0,93.69
2008-04-13,2008.0,4.0,13.0,93.56
2008-04-06,2008.0,4.0,6.0,93.628
2008-03-30,2008.0,3.0,30.0,93.83
2008-03-23,2008.0,3.0,23.0,93.78
2008-03-16,2008.0,3.0,16.0,94.00999999999999
2008-03-09,2008.0,3.0,9.0,94.44
2008-03-02,2008.0,3.0,2.0,94.416
2008-02-24,2008.0,2.0,24.0,94.83
2008-02-17,2008.0,2.0,17.0,95.76599999999999
2008-02-10,2008.0,2.0,10.0,96.47
2008-02-03,2008.0,2.0,3.0,97.0
2008-01-27,2008.0,1.0,27.0,97.21
2008-01-20,2008.0,1.0,20.0,97.59
2008-01-13,2008.0,1.0,13.0,97.63
2008-01-06,2008.0,1.0,6.0,97.89
2007-12-30,2007.0,12.0,30.0,97.844
2007-12-23,2007.0,12.0,23.0,98.004
2007-12-16,2007.0,12.0,16.0,97.976
2007-12-09,2007.0,12.0,9.0,97.74
2007-12-02,2007.0,12.0,2.0,97.62
2007-11-25,2007.0,11.0,25.0,97.55
2007-11-18,2007.0,11.0,18.0,97.646
2007-11-11,2007.0,11.0,11.0,97.716
2007-11-04,2007.0,11.0,4.0,97.554
2007-10-28,2007.0,10.0,28.0,97.79
2007-10-21,2007.0,10.0,21.0,97.922
2007-10-14,2007.0,10.0,14.0,98.16
2007-10-07,2007.0,10.0,7.0,98.17
2007-09-30,2007.0,9.0,30.0,98.2
2007-09-23,2007.0,9.0,23.0,98.27
2007-09-16,2007.0,9.0,16.0,98.914
2007-09-09,2007.0,9.0,9.0,99.17
2007-09-02,2007.0,9.0,2.0,99.16
2007-08-26,2007.0,8.0,26.0,99.0
2007-08-19,2007.0,8.0,19.0,98.97
2007-08-12,2007.0,8.0,12.0,99.074
2007-08-05,2007.0,8.0,5.0,98.938
2007-07-29,2007.0,7.0,29.0,98.748
2007-07-22,2007.0,7.0,22.0,98.766
2007-07-15,2007.0,7.0,15.0,98.588
2007-07-08,2007.0,7.0,8.0,98.58
2007-07-01,2007.0,7.0,1.0,98.636
2007-06-24,2007.0,6.0,24.0,98.48
2007-06-17,2007.0,6.0,17.0,98.52
2007-06-10,2007.0,6.0,10.0,99.29
2007-06-03,2007.0,6.0,3.0,99.016
2007-05-27,2007.0,5.0,27.0,99.062
2007-05-20,2007.0,5.0,20.0,99.45
2007-05-13,2007.0,5.0,13.0,99.758
2007-05-06,2007.0,5.0,6.0,99.61
2007-04-29,2007.0,4.0,29.0,99.568
2007-04-22,2007.0,4.0,22.0,99.54
2007-04-15,2007.0,4.0,15.0,99.288
2007-04-08,2007.0,4.0,8.0,99.208
2007-04-01,2007.0,4.0,1.0,99.166
2007-03-25,2007.0,3.0,25.0,99.18
2007-03-18,2007.0,3.0,18.0,99.13
2007-03-11,2007.0,3.0,11.0,99.206
2007-03-04,2007.0,3.0,4.0,98.92
2007-02-25,2007.0,2.0,25.0,98.79
2007-02-18,2007.0,2.0,18.0,98.97
2007-02-11,2007.0,2.0,11.0,98.98
2007-02-04,2007.0,2.0,4.0,98.938
2007-01-28,2007.0,1.0,28.0,98.83
2007-01-21,2007.0,1.0,21.0,98.872
2007-01-14,2007.0,1.0,14.0,98.624
2007-01-07,2007.0,1.0,7.0,98.5
2006-12-31,2006.0,12.0,31.0,98.34
2006-12-24,2006.0,12.0,24.0,98.17
2006-12-17,2006.0,12.0,17.0,98.25
2006-12-10,2006.0,12.0,10.0,98.18
2006-12-03,2006.0,12.0,3.0,97.77
2006-11-26,2006.0,11.0,26.0,97.7
2006-11-19,2006.0,11.0,19.0,98.612
2006-11-12,2006.0,11.0,12.0,98.86
2006-11-05,2006.0,11.0,5.0,98.56
2006-10-29,2006.0,10.0,29.0,98.83
2006-10-22,2006.0,10.0,22.0,99.56
2006-10-15,2006.0,10.0,15.0,99.4
2006-10-08,2006.0,10.0,8.0,99.44
2006-10-01,2006.0,10.0,1.0,99.178
2006-09-24,2006.0,9.0,24.0,99.22
2006-09-17,2006.0,9.0,17.0,98.9
2006-09-10,2006.0,9.0,10.0,98.852
2006-09-03,2006.0,9.0,3.0,98.742
2006-08-27,2006.0,8.0,27.0,98.756
2006-08-20,2006.0,8.0,20.0,98.772
2006-08-13,2006.0,8.0,13.0,98.322
2006-08-06,2006.0,8.0,6.0,98.282
2006-07-30,2006.0,7.0,30.0,98.734
2006-07-23,2006.0,7.0,23.0,98.568
2006-07-16,2006.0,7.0,16.0,98.49
2006-07-09,2006.0,7.0,9.0,98.336
2006-07-02,2006.0,7.0,2.0,97.754
2006-06-25,2006.0,6.0,25.0,97.74
2006-06-18,2006.0,6.0,18.0,98.5
2006-06-11,2006.0,6.0,11.0,97.936
2006-06-04,2006.0,6.0,4.0,97.878
2006-05-28,2006.0,5.0,28.0,97.138
2006-05-21,2006.0,5.0,21.0,97.062
2006-05-14,2006.0,5.0,14.0,96.88
2006-05-07,2006.0,5.0,7.0,95.78399999999999
2006-04-30,2006.0,4.0,30.0,96.282
2006-04-23,2006.0,4.0,23.0,96.81
2006-04-16,2006.0,4.0,16.0,97.604
2006-04-09,2006.0,4.0,9.0,97.954
2006-04-02,2006.0,4.0,2.0,97.644
2006-03-26,2006.0,3.0,26.0,97.918
2006-03-19,2006.0,3.0,19.0,98.324
2006-03-12,2006.0,3.0,12.0,97.848
2006-03-05,2006.0,3.0,5.0,98.012
2006-02-26,2006.0,2.0,26.0,97.784
2006-02-19,2006.0,2.0,19.0,97.972
2006-02-12,2006.0,2.0,12.0,97.772
2006-02-05,2006.0,2.0,5.0,97.52
2006-01-29,2006.0,1.0,29.0,97.182
2006-01-22,2006.0,1.0,22.0,96.962
2006-01-15,2006.0,1.0,15.0,97.228
2006-01-08,2006.0,1.0,8.0,96.982
2006-01-01,2006.0,1.0,1.0,97.39
2005-12-25,2005.0,12.0,25.0,98.652
2005-12-18,2005.0,12.0,18.0,99.35
2005-12-11,2005.0,12.0,11.0,99.332
2005-12-04,2005.0,12.0,4.0,100.016
2005-11-27,2005.0,11.0,27.0,100.058
2005-11-20,2005.0,11.0,20.0,100.104
2005-11-13,2005.0,11.0,13.0,100.268
2005-11-06,2005.0,11.0,6.0,99.944
2005-10-30,2005.0,10.0,30.0,100.312
2005-10-23,2005.0,10.0,23.0,100.212
2005-10-16,2005.0,10.0,16.0,100.272
2005-10-09,2005.0,10.0,9.0,99.906
2005-10-02,2005.0,10.0,2.0,99.462
2005-09-25,2005.0,9.0,25.0,99.372
2005-09-18,2005.0,9.0,18.0,99.352
2005-09-11,2005.0,9.0,11.0,98.874
2005-09-04,2005.0,9.0,4.0,98.494
2005-08-28,2005.0,8.0,28.0,98.058
2005-08-21,2005.0,8.0,21.0,97.5
2005-08-14,2005.0,8.0,14.0,97.38
2005-08-07,2005.0,8.0,7.0,96.78
2005-07-31,2005.0,7.0,31.0,96.632
2005-07-24,2005.0,7.0,24.0,96.74000000000001
2005-07-17,2005.0,7.0,17.0,96.3
2005-07-10,2005.0,7.0,10.0,96.71000000000001
2005-07-03,2005.0,7.0,3.0,97.25
2005-06-26,2005.0,6.0,26.0,96.28
2005-06-19,2005.0,6.0,19.0,95.718
2005-06-12,2005.0,6.0,12.0,95.59
2005-06-05,2005.0,6.0,5.0,95.65
2005-05-29,2005.0,5.0,29.0,95.55
2005-05-22,2005.0,5.0,22.0,95.50999999999999
2005-05-15,2005.0,5.0,15.0,95.95
2005-05-08,2005.0,5.0,8.0,95.626
2005-05-01,2005.0,5.0,1.0,95.39
2005-04-24,2005.0,4.0,24.0,95.47999999999999
2005-04-17,2005.0,4.0,17.0,95.78
2005-04-10,2005.0,4.0,10.0,96.2
2005-04-03,2005.0,4.0,3.0,96.218
2005-03-27,2005.0,3.0,27.0,95.77000000000001
2005-03-20,2005.0,3.0,20.0,95.994
2005-03-13,2005.0,3.0,13.0,95.27000000000001
2005-03-06,2005.0,3.0,6.0,94.38
2005-02-27,2005.0,2.0,27.0,94.65
2005-02-20,2005.0,2.0,20.0,95.33
2005-02-13,2005.0,2.0,13.0,96.11
2005-02-06,2005.0,2.0,6.0,96.53
2005-01-30,2005.0,1.0,30.0,96.16
2005-01-23,2005.0,1.0,23.0,96.58
2005-01-16,2005.0,1.0,16.0,96.44
2005-01-09,2005.0,1.0,9.0,96.81
2005-01-02,2005.0,1.0,2.0,97.02
